book,lang,source_order,page_n,facs,line_id,source_div_n,source_xml_id,printed_primary,printed_alternate,heading_label,source_heading_text,generated_n,generated_label,generated_source_label,visible_chapter_title,paired_generated_n,issue_codes,image_url
5,la,1687,711,page_images/page-0745.png,spr-lb-5-0745-14,,,XXVI,,De scillitico vino.,Cap. XXVI. [De scillitico vino.] Fit et e scilla vi-,5.26,De scillitico vino,Cap. XXVI. [De scillitico vino.],,5.26,,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0745.jp2/full/1200,/0/default.jpg"
5,grc,773,712,page_images/page-0746.png,,27,spr-ch-5.27,κζ,,Περὶ θαλαττίων οἴνων.,Κεφ. κζ΄. [Περὶ θαλαττίων οἴνων.],5.27,Περὶ θαλαττίων οἴνων,Κεφ. κζ΄. [Περὶ θαλαττίων οἴνων.],Κεφ. κζ΄. [Περὶ θαλαττίων οἴνων.],5.27,,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0746.jp2/full/1200,/0/default.jpg"
5,la,1688,712,page_images/page-0746.png,spr-lb-5-0746-19,,,XXVII,,De vinis aqua marina confectis.,Cap. XXVII. [De vinis aqua marina confectis.],5.27,De vinis aqua marina confectis,Cap. XXVII. [De vinis aqua marina confectis.],,5.27,,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0746.jp2/full/1200,/0/default.jpg"
5,grc,774,713,page_images/page-0747.png,,28,spr-ch-5.28,κη,,Περὶ οἴνων σκευαστῶν ἄλλων[31,Κεφ. κη΄. [Περὶ οἴνων σκευαστῶν ἄλλων[31],5.28,Περὶ οἴνων σκευαστῶν ἄλλων,Κεφ. κη΄. [Περὶ οἴνων σκευαστῶν ἄλλων.],Κεφ. κη΄. [Περὶ οἴνων σκευαστῶν ἄλλων31.],5.28,LABEL_HAS_NOTE_LEAK;SOURCE_VISIBLE_MISMATCH,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0747.jp2/full/1200,/0/default.jpg"
5,la,1689,713,page_images/page-0747.png,spr-lb-5-0747-13,,,XXVIII,,De vinis aliis factitiis.,Cap. XXVIII. [De vinis aliis factitiis.] Quo ple-,5.28,De vinis aliis factitiis,Cap. XXVIII. [De vinis aliis factitiis.],,5.28,,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0747.jp2/full/1200,/0/default.jpg"
5,grc,775,714,page_images/page-0748.png,,29,spr-ch-5.29,κθ,,Περὶ μηλομέλιτος.,Κεφ. κθ΄. [Περὶ μηλομέλιτος.],5.29,Περὶ μηλομέλιτος,Κεφ. κθ΄. [Περὶ μηλομέλιτος.],Κεφ. κθ΄. [Περὶ μηλομέλιτος.],5.29,,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0748.jp2/full/1200,/0/default.jpg"
5,la,1690,714,page_images/page-0748.png,spr-lb-5-0748-15,,,XXIX,,De Melomelite.,"Cap. XXIX. [De Melomelite.] Melomeli, quod et",5.29,De Melomelite,Cap. XXIX. [De Melomelite.],,5.29,,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0748.jp2/full/1200,/0/default.jpg"
5,grc,776,715,page_images/page-0749.png,spr-lb-5-0749-01,30,spr-ch-5.30,λ,,Περὶ ὑδρομήλου.,Κεφ. λ΄. [Περὶ ὑδρομήλου.],5.30,Περὶ ὑδρομήλου,Κεφ. λ΄. [Περὶ ὑδρομήλου.],Κεφ. λ΄. [Περὶ ὑδρομήλου.],5.30,,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0749.jp2/full/1200,/0/default.jpg"
5,grc,777,715,page_images/page-0749.png,,31,spr-ch-5.31,λα,,Περὶ ὀμφακομέλιτος.,Κεφ. λα΄. [Περὶ ὀμφακομέλιτος.],5.31,Περὶ ὀμφακομέλιτος,Κεφ. λα΄. [Περὶ ὀμφακομέλιτος.],Κεφ. λα΄. [Περὶ ὀμφακομέλιτος.],5.31,,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0749.jp2/full/1200,/0/default.jpg"
5,grc,778,715,page_images/page-0749.png,,32,spr-ch-5.32,λβ,,Περὶ ἀπίτου οἴνου.,Κεφ. λβ΄. [Περὶ ἀπίτου οἴνου.],5.32,Περὶ ἀπίτου οἴνου,Κεφ. λβ΄. [Περὶ ἀπίτου οἴνου.],Κεφ. λβ΄. [Περὶ ἀπίτου οἴνου.],5.32,,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0749.jp2/full/1200,/0/default.jpg"
5,grc,779,715,page_images/page-0749.png,,33,spr-ch-5.33,λγ,,Περὶ οἰνανθίνου.,Κεφ. λγ΄. [Περὶ οἰνανθίνου.],5.33,Περὶ οἰνανθίνου,Κεφ. λγ΄. [Περὶ οἰνανθίνου.],Κεφ. λγ΄. [Περὶ οἰνανθίνου.],5.33,,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0749.jp2/full/1200,/0/default.jpg"
5,la,1691,715,page_images/page-0749.png,,,,XXX,,De Hydromelo.,"Cap. XXX. [De Hydromelo.] Fit hydromelon,",5.30,De Hydromelo,Cap. XXX. [De Hydromelo.],,5.30,,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0749.jp2/full/1200,/0/default.jpg"
5,la,1692,715,page_images/page-0749.png,,,,XXXI,,De Omphacomelite.,Cap. XXXI. [De Omphacomelite.] Omphacomeli-,5.31,De Omphacomelite,Cap. XXXI. [De Omphacomelite.],,5.31,,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0749.jp2/full/1200,/0/default.jpg"
5,la,1693,715,page_images/page-0749.png,spr-lb-5-0749-12,,,XXXII,,De vino e pyris.,Cap. XXXII. [De vino e pyris.] Fit id perinde,5.32,De vino e pyris,Cap. XXXII. [De vino e pyris.],,5.32,,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0749.jp2/full/1200,/0/default.jpg"
5,la,1694,715,page_images/page-0749.png,spr-lb-5-0749-18,,,XXXIII,,De Oenanthino.,Cap. XXXIII. [De Oenanthino.] Oenanthinum vi-,5.33,De Oenanthino,Cap. XXXIII. [De Oenanthino.],,5.33,,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0749.jp2/full/1200,/0/default.jpg"
5,grc,780,716,page_images/page-0750.png,,34,spr-ch-5.34,λδ,,Περὶ ῥοΐτου οἴνου.,Κεφ. λδ΄. [Περὶ ῥοΐτου οἴνου.],5.34,Περὶ ῥοΐτου οἴνου,Κεφ. λδ΄. [Περὶ ῥοΐτου οἴνου.],Κεφ. λδ΄. [Περὶ ῥοΐτου οἴνου.],5.34,,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0750.jp2/full/1200,/0/default.jpg"
5,grc,781,716,page_images/page-0750.png,,35,spr-ch-5.35,λε,,Περὶ ῥοδίτου οἴνου.,Κεφ. λε΄. [Περὶ ῥοδίτου οἴνου.],5.35,Περὶ ῥοδίτου οἴνου,Κεφ. λε΄. [Περὶ ῥοδίτου οἴνου.],Κεφ. λε΄. [Περὶ ῥοδίτου οἴνου.],5.35,,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0750.jp2/full/1200,/0/default.jpg"
5,la,1695,716,page_images/page-0750.png,,,,XXXIV,,De rhoïte vino.,Cap. XXXIV. [De rhoïte vino.] E punicis autem,5.34,De rhoïte vino,Cap. XXXIV. [De rhoïte vino.],,5.34,,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0750.jp2/full/1200,/0/default.jpg"
5,la,1696,716,page_images/page-0750.png,spr-lb-5-0750-12,,,XXXV,,De vino rosato.,Cap. XXXV. [De vino rosato.] Rosatum vero tali,5.35,De vino rosato,Cap. XXXV. [De vino rosato.],,5.35,,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0750.jp2/full/1200,/0/default.jpg"
5,grc,782,717,page_images/page-0751.png,,36,spr-ch-5.36,λϛ,,Περὶ μυρτίτου οἴνου.,Κεφ. λϛ΄. [Περὶ μυρτίτου οἴνου.],5.36,Περὶ μυρτίτου οἴνου,Κεφ. λϛ΄. [Περὶ μυρτίτου οἴνου.],Κεφ. λϛ΄. [Περὶ μυρτίτου οἴνου.],5.36,,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0751.jp2/full/1200,/0/default.jpg"
5,grc,783,717,page_images/page-0751.png,,37,spr-ch-5.37,λζ,,Περὶ μυρσινίτου οἴνου.,Κεφ. λζ΄. [Περὶ μυρσινίτου οἴνου.],5.37,Περὶ μυρσινίτου οἴνου,Κεφ. λζ΄. [Περὶ μυρσινίτου οἴνου.],Κεφ. λζ΄. [Περὶ μυρσινίτου οἴνου.],5.37,,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0751.jp2/full/1200,/0/default.jpg"
5,la,1697,717,page_images/page-0751.png,,,,XXXVI,,De vino myrtite.,Cap. XXXVI. [De vino myrtite.] Myrteum,5.36,De vino myrtite,Cap. XXXVI. [De vino myrtite.],,5.36,,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0751.jp2/full/1200,/0/default.jpg"
5,la,1698,717,page_images/page-0751.png,spr-lb-5-0751-14,,,XXXVII,,De vino myrsinite.,Cap. XXXVII. [De vino myrsinite.] Myrsinites,5.37,De vino myrsinite,Cap. XXXVII. [De vino myrsinite.],,5.37,,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0751.jp2/full/1200,/0/default.jpg"
5,grc,784,718,page_images/page-0752.png,,38,spr-ch-5.38,λη,,Περὶ σχινίνου οἴνου.,Κεφ. λη΄. [Περὶ σχινίνου οἴνου.],5.38,Περὶ σχινίνου οἴνου,Κεφ. λη΄. [Περὶ σχινίνου οἴνου.],Κεφ. λη΄. [Περὶ σχινίνου οἴνου.],5.38,,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0752.jp2/full/1200,/0/default.jpg"
5,grc,785,718,page_images/page-0752.png,,39,spr-ch-5.39,λθ,,Περὶ τερεμινθίνου οἴνου.,Κεφ. λθ΄. [Περὶ τερεμινθίνου οἴνου.],5.39,Περὶ τερεμινθίνου οἴνου,Κεφ. λθ΄. [Περὶ τερεμινθίνου οἴνου.],Κεφ. λθ΄. [Περὶ τερεμινθίνου οἴνου.],5.39,,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0752.jp2/full/1200,/0/default.jpg"
5,grc,786,718,page_images/page-0752.png,,40,spr-ch-5.40,μ,,Περὶ φοινικίτου οἴνου.,Κεφ. μ΄. [Περὶ φοινικίτου οἴνου.],5.40,Περὶ φοινικίτου οἴνου,Κεφ. μ΄. [Περὶ φοινικίτου οἴνου.],Κεφ. μ΄. [Περὶ φοινικίτου οἴνου.],5.40,,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0752.jp2/full/1200,/0/default.jpg"
5,la,1699,718,page_images/page-0752.png,,,,XXXVIII,,De lentiscino vino.,Cap. XXXVIII. [De lentiscino vino.] Lentiscinum,5.38,De lentiscino vino,Cap. XXXVIII. [De lentiscino vino.],,5.38,,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0752.jp2/full/1200,/0/default.jpg"
5,la,1700,718,page_images/page-0752.png,,,,XXXIX,,De terebinthino vino.,Cap. XXXIX. [De terebinthino vino.] Nec secus,5.39,De terebinthino vino,Cap. XXXIX. [De terebinthino vino.],,5.39,,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0752.jp2/full/1200,/0/default.jpg"
5,la,1701,718,page_images/page-0752.png,spr-lb-5-0752-13,,,XL,,De vino palmeo.,Cap. XL. [De vino palmeo.] Palmeum vinum ut,5.40,De vino palmeo,Cap. XL. [De vino palmeo.],,5.40,,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0752.jp2/full/1200,/0/default.jpg"
5,grc,787,719,page_images/page-0753.png,,41,spr-ch-5.41,μα,,Περὶ κατορχίτου οἴνου.,Κεφ. μα΄. [Περὶ κατορχίτου οἴνου.],5.41,Περὶ κατορχίτου οἴνου,Κεφ. μα΄. [Περὶ κατορχίτου οἴνου.],Κεφ. μα΄. [Περὶ κατορχίτου οἴνου.],5.41,,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0753.jp2/full/1200,/0/default.jpg"
5,la,1702,719,page_images/page-0753.png,,,,XLI,,De vino catorchite.,"Cap. XLI. [De vino catorchite.] Catorchites, quod",5.41,De vino catorchite,Cap. XLI. [De vino catorchite.],,5.41,,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0753.jp2/full/1200,/0/default.jpg"
5,grc,788,720,page_images/page-0754.png,,42,spr-ch-5.42,μβ,,Περὶ συκομορίτου οἴνου.,Κεφ. μβ΄. [Περὶ συκομορίτου οἴνου.],5.42,Περὶ συκομορίτου οἴνου,Κεφ. μβ΄. [Περὶ συκομορίτου οἴνου.],Κεφ. μβ΄. [Περὶ συκομορίτου οἴνου.],5.42,,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0754.jp2/full/1200,/0/default.jpg"
